Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-2d1i,branch-odpf,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Store: question1,Store: question2
7,1746709862678,08/05/2025 13:11,1746720662678,3,08/05/2025 19:11,226252,1,task-hl17,,45987836,BLINDED,13378131,,complete,,,mobile,Apple iPhone,iOS 18.4.1,Mobile Safari 18.4,393x852,393x659,,,0,Dictator Game Comprehension,5,consent,F,Spreadsheet1,Spreadsheet1,1,Comprehension,"Right, Continue",efr3j9,4,continue,,3063,3046,3063,3063,3046,3063,1,0,0,,Click To Continue,Continue Button,2,object-49,Comprehension,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,Распределитель: 4 ДЕ; Получатель: 6 ДЕ
8,1746709862681,08/05/2025 13:11,1746720662681,3,08/05/2025 19:11,226252,1,task-hl17,,45987836,BLINDED,13378131,,complete,,,mobile,Apple iPhone,iOS 18.4.1,Mobile Safari 18.4,393x852,393x659,,,0,Dictator Game Comprehension,5,consent,F,Spreadsheet1,,,,,,,info,END,,,21677,,,,,,,,,,,,,,
1,1746735578921,08/05/2025 20:19,1746746378921,3,09/05/2025 02:19,226252,1,task-hl17,,46002286,BLINDED,13381336,,complete,,,mobile,Apple iPhone,iOS 18.3.1,Mobile Safari 18.3,428x926,428x745,,,0,Dictator Game Comprehension,5,consent,F,Spreadsheet1,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,,
2,1746735597123,08/05/2025 20:19,1746746397123,3,09/05/2025 02:19,226252,1,task-hl17,,46002286,BLINDED,13381336,,complete,,,mobile,Apple iPhone,iOS 18.3.1,Mobile Safari 18.3,428x926,428x745,,,0,Dictator Game Comprehension,5,consent,F,Spreadsheet1,Spreadsheet1,1,Comprehension,Questions,xmui3k,1,continue,,18194,18177,18194,18194,18177,18194,0,0,0,,Click To Continue,Continue Button,6,object-9,Comprehension,,
3,1746735597129,08/05/2025 20:19,1746746397129,3,09/05/2025 02:19,226252,1,task-hl17,,46002286,BLINDED,13381336,,complete,,,mobile,Apple iPhone,iOS 18.3.1,Mobile Safari 18.3,428x926,428x745,,,0,Dictator Game Comprehension,5,consent,F,Spreadsheet1,Spreadsheet1,1,Comprehension,Questions,xmui3k,1,response,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,10076,18177,18194,10076,18177,18194,1,8118,0,question1,Multiple choice,Multiple choice,3,object-3,Comprehension,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,
4,1746735597130,08/05/2025 20:19,1746746397130,3,09/05/2025 02:19,226252,1,task-hl17,,46002286,BLINDED,13381336,,complete,,,mobile,Apple iPhone,iOS 18.3.1,Mobile Safari 18.3,428x926,428x745,,,0,Dictator Game Comprehension,5,consent,F,Spreadsheet1,Spreadsheet1,1,Comprehension,Questions,xmui3k,1,response,Распределитель: 4 ДЕ; Получатель: 6 ДЕ,16494,18177,18194,16494,18177,18194,1,1700,0,question2,Multiple choice,Multiple choice,5,object-6,Comprehension,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,Распределитель: 4 ДЕ; Получатель: 6 ДЕ
5,1746735597139,08/05/2025 20:19,1746746397139,3,09/05/2025 02:19,226252,1,task-hl17,,46002286,BLINDED,13381336,,complete,,,mobile,Apple iPhone,iOS 18.3.1,Mobile Safari 18.3,428x926,428x745,,,0,Dictator Game Comprehension,5,consent,F,Spreadsheet1,Spreadsheet1,1,Comprehension,Check,p5wdmy,2,timedOut,,47,47,47,47,47,47,1,0,0,,Time Limit,screen,0,screen,Comprehension,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,Распределитель: 4 ДЕ; Получатель: 6 ДЕ
6,1746735597144,08/05/2025 20:19,1746746397144,3,09/05/2025 02:19,226252,1,task-hl17,,46002286,BLINDED,13381336,,complete,,,mobile,Apple iPhone,iOS 18.3.1,Mobile Safari 18.3,428x926,428x745,,,0,Dictator Game Comprehension,5,consent,F,Spreadsheet1,Spreadsheet1,1,Comprehension,Check2,s8qmgf,3,timedOut,,6,6,6,6,6,6,1,0,0,,Time Limit,screen,0,screen,Comprehension,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,Распределитель: 4 ДЕ; Получатель: 6 ДЕ
7,1746735599601,08/05/2025 20:19,1746746399601,3,09/05/2025 02:19,226252,1,task-hl17,,46002286,BLINDED,13381336,,complete,,,mobile,Apple iPhone,iOS 18.3.1,Mobile Safari 18.3,428x926,428x745,,,0,Dictator Game Comprehension,5,consent,F,Spreadsheet1,Spreadsheet1,1,Comprehension,"Right, Continue",efr3j9,4,continue,,2446,2430,2446,2446,2430,2446,1,0,0,,Click To Continue,Continue Button,2,object-49,Comprehension,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,Распределитель: 4 ДЕ; Получатель: 6 ДЕ
8,1746735599604,08/05/2025 20:19,1746746399604,3,09/05/2025 02:19,226252,1,task-hl17,,46002286,BLINDED,13381336,,complete,,,mobile,Apple iPhone,iOS 18.3.1,Mobile Safari 18.3,428x926,428x745,,,0,Dictator Game Comprehension,5,consent,F,Spreadsheet1,,,,,,,info,END,,,20644,,,,,,,,,,,,,,
1,1746741856011,08/05/2025 22:04,1746777856011,10,09/05/2025 18:04,226252,1,task-hl17,,46004671,BLINDED,13381824,,complete,,,mobile,undefined K,Android 14,Chrome 136.0.7103.60,412x915,411x770,,,0,Dictator Game Comprehension,5,consent,M,Spreadsheet1,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,,
2,1746741874987,08/05/2025 22:04,1746777874987,10,09/05/2025 18:04,226252,1,task-hl17,,46004671,BLINDED,13381824,,complete,,,mobile,undefined K,Android 14,Chrome 136.0.7103.60,412x915,411x770,,,0,Dictator Game Comprehension,5,consent,M,Spreadsheet1,Spreadsheet1,1,Comprehension,Questions,xmui3k,1,continue,,18977.3,18961,18977.3,18977.3,18961,18977.3,0,0,0,,Click To Continue,Continue Button,6,object-9,Comprehension,,
3,1746741874994,08/05/2025 22:04,1746777874994,10,09/05/2025 18:04,226252,1,task-hl17,,46004671,BLINDED,13381824,,complete,,,mobile,undefined K,Android 14,Chrome 136.0.7103.60,412x915,411x770,,,0,Dictator Game Comprehension,5,consent,M,Spreadsheet1,Spreadsheet1,1,Comprehension,Questions,xmui3k,1,response,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,9333.7,18961,18977.3,9333.7,18961,18977.3,1,9643.599999999999,0,question1,Multiple choice,Multiple choice,3,object-3,Comprehension,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,
4,1746741874996,08/05/2025 22:04,1746777874996,10,09/05/2025 18:04,226252,1,task-hl17,,46004671,BLINDED,13381824,,complete,,,mobile,undefined K,Android 14,Chrome 136.0.7103.60,412x915,411x770,,,0,Dictator Game Comprehension,5,consent,M,Spreadsheet1,Spreadsheet1,1,Comprehension,Questions,xmui3k,1,response,Распределитель: 4 ДЕ; Получатель: 6 ДЕ,15099.3,18961,18977.3,15099.3,18961,18977.3,1,3878,0,question2,Multiple choice,Multiple choice,5,object-6,Comprehension,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,Распределитель: 4 ДЕ; Получатель: 6 ДЕ
5,1746741875005,08/05/2025 22:04,1746777875005,10,09/05/2025 18:04,226252,1,task-hl17,,46004671,BLINDED,13381824,,complete,,,mobile,undefined K,Android 14,Chrome 136.0.7103.60,412x915,411x770,,,0,Dictator Game Comprehension,5,consent,M,Spreadsheet1,Spreadsheet1,1,Comprehension,Check,p5wdmy,2,timedOut,,32.80000000000291,16.400000000001455,32.80000000000291,32.80000000000291,16.400000000001455,32.80000000000291,1,0,0,,Time Limit,screen,0,screen,Comprehension,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,Распределитель: 4 ДЕ; Получатель: 6 ДЕ
6,1746741875009,08/05/2025 22:04,1746777875009,10,09/05/2025 18:04,226252,1,task-hl17,,46004671,BLINDED,13381824,,complete,,,mobile,undefined K,Android 14,Chrome 136.0.7103.60,412x915,411x770,,,0,Dictator Game Comprehension,5,consent,M,Spreadsheet1,Spreadsheet1,1,Comprehension,Check2,s8qmgf,3,timedOut,,39.099999999998545,32.69999999999709,39.099999999998545,39.099999999998545,32.69999999999709,39.099999999998545,1,0,0,,Time Limit,screen,0,screen,Comprehension,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,Распределитель: 4 ДЕ; Получатель: 6 ДЕ
7,1746741877673,08/05/2025 22:04,1746777877673,10,09/05/2025 18:04,226252,1,task-hl17,,46004671,BLINDED,13381824,,complete,,,mobile,undefined K,Android 14,Chrome 136.0.7103.60,412x915,411x770,,,0,Dictator Game Comprehension,5,consent,M,Spreadsheet1,Spreadsheet1,1,Comprehension,"Right, Continue",efr3j9,4,continue,,2654.600000000006,2638.300000000003,2654.600000000006,2654.600000000006,2638.300000000003,2654.600000000006,1,0,0,,Click To Continue,Continue Button,2,object-49,Comprehension,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,Распределитель: 4 ДЕ; Получатель: 6 ДЕ
8,1746741877680,08/05/2025 22:04,1746777877680,10,09/05/2025 18:04,226252,1,task-hl17,,46004671,BLINDED,13381824,,complete,,,mobile,undefined K,Android 14,Chrome 136.0.7103.60,412x915,411x770,,,0,Dictator Game Comprehension,5,consent,M,Spreadsheet1,,,,,,,info,END,,,21612,,,,,,,,,,,,,,
1,1746804081579,09/05/2025 15:21,1746814881579,3,09/05/2025 21:21,226252,1,task-hl17,,46024737,BLINDED,13387690,,complete,,,mobile,Apple iPhone,iOS 18.2.1,Mobile Safari 18.2,402x874,402x678,,,0,Dictator Game Comprehension,5,consent,F,Spreadsheet1,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,,
2,1746804098372,09/05/2025 15:21,1746814898372,3,09/05/2025 21:21,226252,1,task-hl17,,46024737,BLINDED,13387690,,complete,,,mobile,Apple iPhone,iOS 18.2.1,Mobile Safari 18.2,402x874,402x678,,,0,Dictator Game Comprehension,5,consent,F,Spreadsheet1,Spreadsheet1,1,Comprehension,Questions,xmui3k,1,continue,,16788,16771,16788,16788,16771,16788,0,0,0,,Click To Continue,Continue Button,6,object-9,Comprehension,,
3,1746804098376,09/05/2025 15:21,1746814898376,3,09/05/2025 21:21,226252,1,task-hl17,,46024737,BLINDED,13387690,,complete,,,mobile,Apple iPhone,iOS 18.2.1,Mobile Safari 18.2,402x874,402x678,,,0,Dictator Game Comprehension,5,consent,F,Spreadsheet1,Spreadsheet1,1,Comprehension,Questions,xmui3k,1,response,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,11587,16771,16788,11587,16771,16788,1,5201,0,question1,Multiple choice,Multiple choice,3,object-3,Comprehension,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,
4,1746804098376,09/05/2025 15:21,1746814898376,3,09/05/2025 21:21,226252,1,task-hl17,,46024737,BLINDED,13387690,,complete,,,mobile,Apple iPhone,iOS 18.2.1,Mobile Safari 18.2,402x874,402x678,,,0,Dictator Game Comprehension,5,consent,F,Spreadsheet1,Spreadsheet1,1,Comprehension,Questions,xmui3k,1,response,Распределитель: 4 ДЕ; Получатель: 6 ДЕ,15571,16771,16788,15571,16771,16788,1,1217,0,question2,Multiple choice,Multiple choice,5,object-6,Comprehension,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,Распределитель: 4 ДЕ; Получатель: 6 ДЕ
5,1746804098383,09/05/2025 15:21,1746814898383,3,09/05/2025 21:21,226252,1,task-hl17,,46024737,BLINDED,13387690,,complete,,,mobile,Apple iPhone,iOS 18.2.1,Mobile Safari 18.2,402x874,402x678,,,0,Dictator Game Comprehension,5,consent,F,Spreadsheet1,Spreadsheet1,1,Comprehension,Check,p5wdmy,2,timedOut,,37,37,37,37,37,37,1,0,0,,Time Limit,screen,0,screen,Comprehension,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,Распределитель: 4 ДЕ; Получатель: 6 ДЕ
6,1746804098390,09/05/2025 15:21,1746814898390,3,09/05/2025 21:21,226252,1,task-hl17,,46024737,BLINDED,13387690,,complete,,,mobile,Apple iPhone,iOS 18.2.1,Mobile Safari 18.2,402x874,402x678,,,0,Dictator Game Comprehension,5,consent,F,Spreadsheet1,Spreadsheet1,1,Comprehension,Check2,s8qmgf,3,timedOut,,7,7,7,7,7,7,1,0,0,,Time Limit,screen,0,screen,Comprehension,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,Распределитель: 4 ДЕ; Получатель: 6 ДЕ
7,1746804100435,09/05/2025 15:21,1746814900435,3,09/05/2025 21:21,226252,1,task-hl17,,46024737,BLINDED,13387690,,complete,,,mobile,Apple iPhone,iOS 18.2.1,Mobile Safari 18.2,402x874,402x678,,,0,Dictator Game Comprehension,5,consent,F,Spreadsheet1,Spreadsheet1,1,Comprehension,"Right, Continue",efr3j9,4,continue,,2040,2023,2040,2040,2023,2040,1,0,0,,Click To Continue,Continue Button,2,object-49,Comprehension,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,Распределитель: 4 ДЕ; Получатель: 6 ДЕ
8,1746804100437,09/05/2025 15:21,1746814900437,3,09/05/2025 21:21,226252,1,task-hl17,,46024737,BLINDED,13387690,,complete,,,mobile,Apple iPhone,iOS 18.2.1,Mobile Safari 18.2,402x874,402x678,,,0,Dictator Game Comprehension,5,consent,F,Spreadsheet1,,,,,,,info,END,,,18822,,,,,,,,,,,,,,
1,1746959209950,11/05/2025 10:26,1746970009950,3,11/05/2025 16:26,226252,1,task-hl17,,46059950,BLINDED,13394169,,complete,,,mobile,Apple iPhone,iOS 18.4.1,Mobile Safari 18.4.1,390x844,390x648,,,0,Dictator Game Comprehension,5,consent,M,Spreadsheet1,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,,
2,1746959247627,11/05/2025 10:27,1746970047627,3,11/05/2025 16:27,226252,1,task-hl17,,46059950,BLINDED,13394169,,complete,,,mobile,Apple iPhone,iOS 18.4.1,Mobile Safari 18.4.1,390x844,390x648,,,0,Dictator Game Comprehension,5,consent,M,Spreadsheet1,Spreadsheet1,1,Comprehension,Questions,xmui3k,1,continue,,37665,37648,37665,37665,37648,37665,0,0,0,,Click To Continue,Continue Button,6,object-9,Comprehension,,
3,1746959247632,11/05/2025 10:27,1746970047632,3,11/05/2025 16:27,226252,1,task-hl17,,46059950,BLINDED,13394169,,complete,,,mobile,Apple iPhone,iOS 18.4.1,Mobile Safari 18.4.1,390x844,390x648,,,0,Dictator Game Comprehension,5,consent,M,Spreadsheet1,Spreadsheet1,1,Comprehension,Questions,xmui3k,1,response,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,26161,37648,37665,26161,37648,37665,1,11504,0,question1,Multiple choice,Multiple choice,3,object-3,Comprehension,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,
4,1746959247633,11/05/2025 10:27,1746970047633,3,11/05/2025 16:27,226252,1,task-hl17,,46059950,BLINDED,13394169,,complete,,,mobile,Apple iPhone,iOS 18.4.1,Mobile Safari 18.4.1,390x844,390x648,,,0,Dictator Game Comprehension,5,consent,M,Spreadsheet1,Spreadsheet1,1,Comprehension,Questions,xmui3k,1,response,Распределитель: 4 ДЕ; Получатель: 6 ДЕ,37064,37648,37665,37064,37648,37665,1,601,0,question2,Multiple choice,Multiple choice,5,object-6,Comprehension,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,Распределитель: 4 ДЕ; Получатель: 6 ДЕ
5,1746959247641,11/05/2025 10:27,1746970047641,3,11/05/2025 16:27,226252,1,task-hl17,,46059950,BLINDED,13394169,,complete,,,mobile,Apple iPhone,iOS 18.4.1,Mobile Safari 18.4.1,390x844,390x648,,,0,Dictator Game Comprehension,5,consent,M,Spreadsheet1,Spreadsheet1,1,Comprehension,Check,p5wdmy,2,timedOut,,48,48,48,48,48,48,1,0,0,,Time Limit,screen,0,screen,Comprehension,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,Распределитель: 4 ДЕ; Получатель: 6 ДЕ
6,1746959247646,11/05/2025 10:27,1746970047646,3,11/05/2025 16:27,226252,1,task-hl17,,46059950,BLINDED,13394169,,complete,,,mobile,Apple iPhone,iOS 18.4.1,Mobile Safari 18.4.1,390x844,390x648,,,0,Dictator Game Comprehension,5,consent,M,Spreadsheet1,Spreadsheet1,1,Comprehension,Check2,s8qmgf,3,timedOut,,5,5,5,5,5,5,1,0,0,,Time Limit,screen,0,screen,Comprehension,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,Распределитель: 4 ДЕ; Получатель: 6 ДЕ
7,1746959251815,11/05/2025 10:27,1746970051815,3,11/05/2025 16:27,226252,1,task-hl17,,46059950,BLINDED,13394169,,complete,,,mobile,Apple iPhone,iOS 18.4.1,Mobile Safari 18.4.1,390x844,390x648,,,0,Dictator Game Comprehension,5,consent,M,Spreadsheet1,Spreadsheet1,1,Comprehension,"Right, Continue",efr3j9,4,continue,,4161,4144,4161,4161,4144,4161,1,0,0,,Click To Continue,Continue Button,2,object-49,Comprehension,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,Распределитель: 4 ДЕ; Получатель: 6 ДЕ
8,1746959251819,11/05/2025 10:27,1746970051819,3,11/05/2025 16:27,226252,1,task-hl17,,46059950,BLINDED,13394169,,complete,,,mobile,Apple iPhone,iOS 18.4.1,Mobile Safari 18.4.1,390x844,390x648,,,0,Dictator Game Comprehension,5,consent,M,Spreadsheet1,,,,,,,info,END,,,41824,,,,,,,,,,,,,,
1,1746966986018,11/05/2025 12:36,1746977786018,3,11/05/2025 18:36,226252,1,task-hl17,,46062857,BLINDED,13394713,,complete,,,mobile,Apple iPhone,iOS 17.6.1,Mobile Safari 17.6,393x852,393x659,,,0,Dictator Game Comprehension,5,consent,F,Spreadsheet1,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,,
2,1746967002107,11/05/2025 12:36,1746977802107,3,11/05/2025 18:36,226252,1,task-hl17,,46062857,BLINDED,13394713,,complete,,,mobile,Apple iPhone,iOS 17.6.1,Mobile Safari 17.6,393x852,393x659,,,0,Dictator Game Comprehension,5,consent,F,Spreadsheet1,Spreadsheet1,1,Comprehension,Questions,xmui3k,1,continue,,16084,16067,16084,16084,16067,16084,0,0,0,,Click To Continue,Continue Button,6,object-9,Comprehension,,
3,1746967002115,11/05/2025 12:36,1746977802115,3,11/05/2025 18:36,226252,1,task-hl17,,46062857,BLINDED,13394713,,complete,,,mobile,Apple iPhone,iOS 17.6.1,Mobile Safari 17.6,393x852,393x659,,,0,Dictator Game Comprehension,5,consent,F,Spreadsheet1,Spreadsheet1,1,Comprehension,Questions,xmui3k,1,response,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,7434,16067,16084,7434,16067,16084,1,8650,0,question1,Multiple choice,Multiple choice,3,object-3,Comprehension,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,
4,1746967002116,11/05/2025 12:36,1746977802116,3,11/05/2025 18:36,226252,1,task-hl17,,46062857,BLINDED,13394713,,complete,,,mobile,Apple iPhone,iOS 17.6.1,Mobile Safari 17.6,393x852,393x659,,,0,Dictator Game Comprehension,5,consent,F,Spreadsheet1,Spreadsheet1,1,Comprehension,Questions,xmui3k,1,response,Распределитель: 4 ДЕ; Получатель: 6 ДЕ,15439,16067,16084,15439,16067,16084,1,645,0,question2,Multiple choice,Multiple choice,5,object-6,Comprehension,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,Распределитель: 4 ДЕ; Получатель: 6 ДЕ
5,1746967002124,11/05/2025 12:36,1746977802124,3,11/05/2025 18:36,226252,1,task-hl17,,46062857,BLINDED,13394713,,complete,,,mobile,Apple iPhone,iOS 17.6.1,Mobile Safari 17.6,393x852,393x659,,,0,Dictator Game Comprehension,5,consent,F,Spreadsheet1,Spreadsheet1,1,Comprehension,Check,p5wdmy,2,timedOut,,45,45,45,45,45,45,1,0,0,,Time Limit,screen,0,screen,Comprehension,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,Распределитель: 4 ДЕ; Получатель: 6 ДЕ
6,1746967002127,11/05/2025 12:36,1746977802127,3,11/05/2025 18:36,226252,1,task-hl17,,46062857,BLINDED,13394713,,complete,,,mobile,Apple iPhone,iOS 17.6.1,Mobile Safari 17.6,393x852,393x659,,,0,Dictator Game Comprehension,5,consent,F,Spreadsheet1,Spreadsheet1,1,Comprehension,Check2,s8qmgf,3,timedOut,,4,4,4,4,4,4,1,0,0,,Time Limit,screen,0,screen,Comprehension,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,Распределитель: 4 ДЕ; Получатель: 6 ДЕ
7,1746967004539,11/05/2025 12:36,1746977804539,3,11/05/2025 18:36,226252,1,task-hl17,,46062857,BLINDED,13394713,,complete,,,mobile,Apple iPhone,iOS 17.6.1,Mobile Safari 17.6,393x852,393x659,,,0,Dictator Game Comprehension,5,consent,F,Spreadsheet1,Spreadsheet1,1,Comprehension,"Right, Continue",efr3j9,4,continue,,2403,2386,2403,2403,2386,2403,1,0,0,,Click To Continue,Continue Button,2,object-49,Comprehension,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,Распределитель: 4 ДЕ; Получатель: 6 ДЕ
8,1746967004546,11/05/2025 12:36,1746977804546,3,11/05/2025 18:36,226252,1,task-hl17,,46062857,BLINDED,13394713,,complete,,,mobile,Apple iPhone,iOS 17.6.1,Mobile Safari 17.6,393x852,393x659,,,0,Dictator Game Comprehension,5,consent,F,Spreadsheet1,,,,,,,info,END,,,18487,,,,,,,,,,,,,,
1,1746972292631,11/05/2025 14:04,1746986692631,4,11/05/2025 22:04,226252,1,task-hl17,,46064278,BLINDED,13394965,,live,,,mobile,Apple iPhone,iOS 18.4.1,Mobile Safari 18.4.1,402x874,402x671,,,0,Dictator Game Comprehension,5,consent,F,Spreadsheet1,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,,
2,1746972313741,11/05/2025 14:05,1746986713741,4,11/05/2025 22:05,226252,1,task-hl17,,46064278,BLINDED,13394965,,live,,,mobile,Apple iPhone,iOS 18.4.1,Mobile Safari 18.4.1,402x874,402x671,,,0,Dictator Game Comprehension,5,consent,F,Spreadsheet1,Spreadsheet1,1,Comprehension,Questions,xmui3k,1,continue,,21103,21086,21103,21103,21086,21103,0,0,0,,Click To Continue,Continue Button,6,object-9,Comprehension,,
3,1746972313744,11/05/2025 14:05,1746986713744,4,11/05/2025 22:05,226252,1,task-hl17,,46064278,BLINDED,13394965,,live,,,mobile,Apple iPhone,iOS 18.4.1,Mobile Safari 18.4.1,402x874,402x671,,,0,Dictator Game Comprehension,5,consent,F,Spreadsheet1,Spreadsheet1,1,Comprehension,Questions,xmui3k,1,response,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,12971,21086,21103,12971,21086,21103,1,8132,0,question1,Multiple choice,Multiple choice,3,object-3,Comprehension,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,
4,1746972313745,11/05/2025 14:05,1746986713745,4,11/05/2025 22:05,226252,1,task-hl17,,46064278,BLINDED,13394965,,live,,,mobile,Apple iPhone,iOS 18.4.1,Mobile Safari 18.4.1,402x874,402x671,,,0,Dictator Game Comprehension,5,consent,F,Spreadsheet1,Spreadsheet1,1,Comprehension,Questions,xmui3k,1,response,Распределитель: 4 ДЕ; Получатель: 6 ДЕ,20172,21086,21103,20172,21086,21103,1,931,0,question2,Multiple choice,Multiple choice,5,object-6,Comprehension,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,Распределитель: 4 ДЕ; Получатель: 6 ДЕ
5,1746972313752,11/05/2025 14:05,1746986713752,4,11/05/2025 22:05,226252,1,task-hl17,,46064278,BLINDED,13394965,,live,,,mobile,Apple iPhone,iOS 18.4.1,Mobile Safari 18.4.1,402x874,402x671,,,0,Dictator Game Comprehension,5,consent,F,Spreadsheet1,Spreadsheet1,1,Comprehension,Check,p5wdmy,2,timedOut,,40,40,40,40,40,40,1,0,0,,Time Limit,screen,0,screen,Comprehension,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,Распределитель: 4 ДЕ; Получатель: 6 ДЕ
6,1746972313761,11/05/2025 14:05,1746986713761,4,11/05/2025 22:05,226252,1,task-hl17,,46064278,BLINDED,13394965,,live,,,mobile,Apple iPhone,iOS 18.4.1,Mobile Safari 18.4.1,402x874,402x671,,,0,Dictator Game Comprehension,5,consent,F,Spreadsheet1,Spreadsheet1,1,Comprehension,Check2,s8qmgf,3,timedOut,,10,10,10,10,10,10,1,0,0,,Time Limit,screen,0,screen,Comprehension,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,Распределитель: 4 ДЕ; Получатель: 6 ДЕ
7,1746972316334,11/05/2025 14:05,1746986716334,4,11/05/2025 22:05,226252,1,task-hl17,,46064278,BLINDED,13394965,,live,,,mobile,Apple iPhone,iOS 18.4.1,Mobile Safari 18.4.1,402x874,402x671,,,0,Dictator Game Comprehension,5,consent,F,Spreadsheet1,Spreadsheet1,1,Comprehension,"Right, Continue",efr3j9,4,continue,,2567,2550,2567,2567,2550,2567,1,0,0,,Click To Continue,Continue Button,2,object-49,Comprehension,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,Распределитель: 4 ДЕ; Получатель: 6 ДЕ
8,1746972316336,11/05/2025 14:05,1746986716336,4,11/05/2025 22:05,226252,1,task-hl17,,46064278,BLINDED,13394965,,live,,,mobile,Apple iPhone,iOS 18.4.1,Mobile Safari 18.4.1,402x874,402x671,,,0,Dictator Game Comprehension,5,consent,F,Spreadsheet1,,,,,,,info,END,,,23670,,,,,,,,,,,,,,
1,1746975230312,11/05/2025 14:53,1746989630312,4,11/05/2025 22:53,226252,1,task-hl17,,46065055,BLINDED,13395769,,complete,,,mobile,Apple iPhone,iOS 18.4.1,Mobile Safari 18.4.1,402x874,402x671,,,0,Dictator Game Comprehension,5,consent,F,Spreadsheet1,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,,
2,1746975245622,11/05/2025 14:54,1746989645622,4,11/05/2025 22:54,226252,1,task-hl17,,46065055,BLINDED,13395769,,complete,,,mobile,Apple iPhone,iOS 18.4.1,Mobile Safari 18.4.1,402x874,402x671,,,0,Dictator Game Comprehension,5,consent,F,Spreadsheet1,Spreadsheet1,1,Comprehension,Questions,xmui3k,1,continue,,15305,15288,15305,15305,15288,15305,0,0,0,,Click To Continue,Continue Button,6,object-9,Comprehension,,
3,1746975245625,11/05/2025 14:54,1746989645625,4,11/05/2025 22:54,226252,1,task-hl17,,46065055,BLINDED,13395769,,complete,,,mobile,Apple iPhone,iOS 18.4.1,Mobile Safari 18.4.1,402x874,402x671,,,0,Dictator Game Comprehension,5,consent,F,Spreadsheet1,Spreadsheet1,1,Comprehension,Questions,xmui3k,1,response,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,6923,15288,15305,6923,15288,15305,1,8382,0,question1,Multiple choice,Multiple choice,3,object-3,Comprehension,Распределитель: 10 ДЕ; Получатель: 0 ДЕ,
