Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-2d1i,branch-odpf,Dictator_decision object-100 Response,Dictator_decision object-100 Quantised
1,1745752855814,27/04/2025 11:20,1745763655814,3,27/04/2025 17:20,209889,4,questionnaire-3zyp,,45679240,BLINDED,13288681,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1600x900,1552x784,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,5,6
1,1745753877320,27/04/2025 11:37,1745764677320,3,27/04/2025 17:37,209889,4,questionnaire-3zyp,,45679971,BLINDED,13288682,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1366x768,1366x625,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,5,6
1,1745752979176,27/04/2025 11:22,1745763779176,3,27/04/2025 17:22,209889,4,questionnaire-3zyp,,45679384,BLINDED,13288684,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1314x739,1051x488,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,10,11
1,1745752762286,27/04/2025 11:19,1745777962286,7,28/04/2025 01:19,209889,4,questionnaire-3zyp,,45679134,BLINDED,13288685,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1536x864,1536x738,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745753594011,27/04/2025 11:33,1745775194011,6,27/04/2025 23:33,209889,4,questionnaire-3zyp,,45679841,BLINDED,13288686,,live,,,mobile,undefined K,Android 10,Chrome 118.0.0.0,360x800,360x671,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,,5,6
1,1745752822465,27/04/2025 11:20,1745763622465,3,27/04/2025 17:20,209889,4,questionnaire-3zyp,,45679199,BLINDED,13288687,,live,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1920x1080,1333x876,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,5,6
1,1745753208702,27/04/2025 11:26,1745771208702,5,27/04/2025 21:26,209889,4,questionnaire-3zyp,,45679595,BLINDED,13288688,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 135.0.0.0,1920x1080,1912x962,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,5,6
1,1745753174439,27/04/2025 11:26,1745774774439,6,27/04/2025 23:26,209889,4,questionnaire-3zyp,,45679568,BLINDED,13288689,,live,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1920x1080,1364x919,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,5,6
1,1745753310104,27/04/2025 11:28,1745778510104,7,28/04/2025 01:28,209889,4,questionnaire-3zyp,,45679659,BLINDED,13288690,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 24.10.0.0,1366x768,1366x652,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,5,6
1,1745752529461,27/04/2025 11:15,1745763329461,3,27/04/2025 17:15,209889,4,questionnaire-3zyp,,45678846,BLINDED,13288693,,complete,,,mobile,Xiaomi 23021RAA2Y,Android 13,Yandex 25.4.0.261.00,393x873,392x683,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,M,5,6
1,1745756401956,27/04/2025 12:20,1745767201956,3,27/04/2025 18:20,209889,4,questionnaire-3zyp,,45679242,BLINDED,13288692,,live,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1920x1080,1920x964,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,,0,1
1,1745753013491,27/04/2025 11:23,1745763813491,3,27/04/2025 17:23,209889,4,questionnaire-3zyp,,45679433,BLINDED,13288694,,live,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1536x864,1536x748,,,0,Dictator Game and Ultimatum Game Instructions,4,consent,F,6,7
