Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-2d1i,branch-odpf,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
1,1745753357332,27/04/2025 11:29,1745764157332,3,27/04/2025 17:29,209889,4,questionnaire-22js,,45679691,BLINDED,13288585,,complete,,,computer,Desktop or Laptop,Windows 7,Firefox 115.0,1337x755,1337x565,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745754303555,27/04/2025 11:45,1745765103555,3,27/04/2025 17:45,209889,4,questionnaire-22js,,45680150,BLINDED,13288586,,live,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1536x864,1488x748,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745754959226,27/04/2025 11:55,1745769359226,4,27/04/2025 19:55,209889,4,questionnaire-22js,,45680320,BLINDED,13288587,,live,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1366x768,1366x662,,,0,Debrief Efremova,2,consent,N,,,,,info,,BEGIN,,,,,
1,1745753323640,27/04/2025 11:28,1745767723640,4,27/04/2025 19:28,209889,4,questionnaire-22js,,45679667,BLINDED,13288589,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,360x820,360x688,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745754956613,27/04/2025 11:55,1745765756613,3,27/04/2025 17:55,209889,4,questionnaire-22js,,45680319,BLINDED,13288591,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1920x1080,1920x957,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745753301424,27/04/2025 11:28,1745767701424,4,27/04/2025 19:28,209889,4,questionnaire-22js,,45679654,BLINDED,13288590,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1920x1080,1920x919,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745753732912,27/04/2025 11:35,1745764532912,3,27/04/2025 17:35,209889,4,questionnaire-22js,,45679906,BLINDED,13288594,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1366x768,1225x692,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745754090439,27/04/2025 11:41,1745764890439,3,27/04/2025 17:41,209889,4,questionnaire-22js,,45680073,BLINDED,13288595,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1600x900,1600x773,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745754384715,27/04/2025 11:46,1745765184715,3,27/04/2025 17:46,209889,4,questionnaire-22js,,45680166,BLINDED,13288598,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 24.10.0.0,1366x768,1318x652,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745753721817,27/04/2025 11:35,1745764521817,3,27/04/2025 17:35,209889,4,questionnaire-22js,,45679903,BLINDED,13288599,,live,,,mobile,Huawei AUM-L41,Android 8.0.0,Yandex 25.20.1,360x720,360x547,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745754160648,27/04/2025 11:42,1745764960648,3,27/04/2025 17:42,209889,4,questionnaire-22js,,45680112,BLINDED,13288600,,live,,,mobile,undefined K,Android 10,Chrome 131.0.0.0,360x820,360x688,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745753013338,27/04/2025 11:23,1745771013338,5,27/04/2025 21:23,209889,4,questionnaire-22js,,45679430,BLINDED,13288601,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,360x780,360x655,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745751045665,27/04/2025 10:50,1745761845665,3,27/04/2025 16:50,209889,4,questionnaire-22js,,45680227,BLINDED,13288602,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1920x1080,1920x937,,,0,Debrief Efremova,2,consent,N,,,,,info,,BEGIN,,,,,
1,1745753976003,27/04/2025 11:39,1745771976003,5,27/04/2025 21:39,209889,4,questionnaire-22js,,45680014,BLINDED,13288605,,complete,,,tablet,undefined K,Android 10,Chrome 135.0.0.0,1143x686,1143x508,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745754204011,27/04/2025 11:43,1745765004011,3,27/04/2025 17:43,209889,4,questionnaire-22js,,45680133,BLINDED,13288606,,live,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1348x758,1348x616,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745753967178,27/04/2025 11:39,1745775567178,6,27/04/2025 23:39,209889,4,questionnaire-22js,,45680006,BLINDED,13288608,,live,,,mobile,Samsung SM-A505FN,Android 11,Chrome 87.0.4280.141,412x892,412x756,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745754397795,27/04/2025 11:46,1745765197795,3,27/04/2025 17:46,209889,4,questionnaire-22js,,45680167,BLINDED,13288609,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,1600x900,1600x815,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745755615588,27/04/2025 12:06,1745766415588,3,27/04/2025 18:06,209889,4,questionnaire-22js,,45680488,BLINDED,13288611,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1920x1080,1872x964,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745753883964,27/04/2025 11:38,1745768283964,4,27/04/2025 19:38,209889,4,questionnaire-22js,,45679975,BLINDED,13288617,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1366x768,1318x652,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745757117404,27/04/2025 12:31,1745767917404,3,27/04/2025 18:31,209889,4,questionnaire-22js,,45679787,BLINDED,13288618,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 137.0,1280x1024,1280x899,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745754172632,27/04/2025 11:42,1745772172632,5,27/04/2025 21:42,209889,4,questionnaire-22js,,45680120,BLINDED,13288620,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1536x864,1536x742,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745754296910,27/04/2025 11:44,1745765096910,3,27/04/2025 17:44,209889,4,questionnaire-22js,,45680148,BLINDED,13288622,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1536x864,1536x748,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745753259379,27/04/2025 11:27,1745767659379,4,27/04/2025 19:27,209889,4,questionnaire-22js,,45679638,BLINDED,13288624,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 24.10.0.0,1280x1024,1232x863,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745752867777,27/04/2025 11:21,1745763667777,3,27/04/2025 17:21,209889,4,questionnaire-22js,,45679255,BLINDED,13288625,,complete,,,mobile,undefined K,Android 10,Chrome 125.0.0.0,393x851,393x752,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745754678245,27/04/2025 11:51,1745765478245,3,27/04/2025 17:51,209889,4,questionnaire-22js,,45680245,BLINDED,13288627,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 25.2.0.0,1920x1080,1920x956,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745708600937,26/04/2025 23:03,1745733800937,7,27/04/2025 13:03,209889,4,questionnaire-22js,,45679939,BLINDED,13288630,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1600x900,1600x789,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
1,1745753611189,27/04/2025 11:33,1745764411189,3,27/04/2025 17:33,209889,4,questionnaire-22js,,45679850,BLINDED,13288631,,live,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,393x869,392x734,,,0,Debrief Efremova,2,consent,F,,,,,info,,BEGIN,,,,,
1,1745753861021,27/04/2025 11:37,1745764661021,3,27/04/2025 17:37,209889,4,questionnaire-22js,,45679957,BLINDED,13288632,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 24.10.0.0,1366x768,1366x628,,,0,Debrief Efremova,2,consent,M,,,,,info,,BEGIN,,,,,
