Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-2d1i,Consent object-7 Response,Consent object-7 Quantised
1,1747714355814,20/05/2025 04:12,1747725155814,3.5,20/05/2025 10:12,225473,4,questionnaire-r73s,,46324572,BLINDED,13460239,,live,,,mobile,undefined K,Android 10,Samsung Internet 27.0,385x833,384x695,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747721464247,20/05/2025 06:11,1747732264247,3.5,20/05/2025 12:11,225473,4,questionnaire-r73s,,46325229,BLINDED,13460433,,complete,,,mobile,undefined K,Android 11,Chrome 136.0.7103.125,393x873,392x735,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747733948234,20/05/2025 09:39,1747741148234,2,20/05/2025 13:39,225473,4,questionnaire-r73s,,46329102,BLINDED,13461410,,complete,,,mobile,Apple iPhone,iOS 18.2.1,Mobile Safari 18.2.1,390x844,390x648,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747746357791,20/05/2025 13:05,1747757157791,3.5,20/05/2025 19:05,225473,4,questionnaire-r73s,,46334635,BLINDED,13463043,,live,,,mobile,Apple iPhone,iOS 18.4,Mobile Safari 18.4,390x844,390x663,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747748567345,20/05/2025 13:42,1747759367345,3.5,20/05/2025 19:42,225473,4,questionnaire-r73s,,46335579,BLINDED,13463339,,complete,,,mobile,undefined K,Android 10,Samsung Internet 27.0,385x833,384x695,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747751134571,20/05/2025 14:25,1747761934571,3.5,20/05/2025 20:25,225473,4,questionnaire-r73s,,46337005,BLINDED,13463974,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.7103.60,424x907,423x770,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747752084756,20/05/2025 14:41,1747762884756,3.5,20/05/2025 20:41,225473,4,questionnaire-r73s,,46337537,BLINDED,13464136,,live,,,mobile,Apple iPhone,iOS 17.4.1,Mobile Safari 17.4.1,390x844,390x648,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747763418202,20/05/2025 17:50,1747774218202,3.5,20/05/2025 23:50,225473,4,questionnaire-r73s,,46342320,BLINDED,13465792,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 136.0.0.0,1536x864,1536x695,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747802745172,21/05/2025 04:45,1747813545172,3.5,21/05/2025 10:45,225473,4,questionnaire-r73s,,46359890,BLINDED,13468982,,complete,,,mobile,Apple iPhone,iOS 18.2.1,Mobile Safari 18.2,390x844,390x663,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747810221367,21/05/2025 06:50,1747821021367,3.5,21/05/2025 12:50,225473,4,questionnaire-r73s,,46360594,BLINDED,13469253,,complete,,,mobile,undefined K,Android 14,Chrome 136.0.7103.60,360x780,360x643,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747826722186,21/05/2025 11:25,1747837522186,3.5,21/05/2025 17:25,225473,4,questionnaire-r73s,,46367546,BLINDED,13471068,,live,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,412x915,411x781,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747848800769,21/05/2025 17:33,1747859600769,3.5,21/05/2025 23:33,225473,4,questionnaire-r73s,,46378696,BLINDED,13474228,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,384x854,384x718,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747893827112,22/05/2025 06:03,1747904627112,3.5,22/05/2025 12:03,225473,4,questionnaire-r73s,,46385957,BLINDED,13476025,,complete,,,mobile,undefined K,Android 15,Chrome 136.0.7103.60,393x873,392x735,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747895757428,22/05/2025 06:35,1747906557428,3.5,22/05/2025 12:35,225473,4,questionnaire-r73s,,46386340,BLINDED,13476094,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,393x873,392x736,,,0,Consent form Zakeri,3,consent,موافقم.,1
1,1747897771202,22/05/2025 07:09,1747908571202,3.5,22/05/2025 13:09,225473,4,questionnaire-r73s,,46386822,BLINDED,13476229,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1280x720,1272x594,,,0,Consent form Zakeri,3,consent,موافقم.,1
