Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-2d1i,Consent object-7 Response,Consent object-7 Quantised
1,1744813987162,16/04/2025 14:33,1744828387162,4.5,16/04/2025 22:33,215994,4,questionnaire-jdx2,,45454928,BLINDED,13209437,,complete,,,mobile,Xiaomi Redmi Note 9 Pro,Android 10,Chrome 102.0.0.0,491x1091,491x942,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1744817490845,16/04/2025 15:31,1744828290845,3.5,16/04/2025 21:31,215994,4,questionnaire-jdx2,,45456838,BLINDED,13210006,,complete,,,mobile,Apple iPhone,iOS 18.4,Mobile Safari 18.4,393x852,393x649,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1744820082980,16/04/2025 16:14,1744830882980,3.5,16/04/2025 22:14,215994,4,questionnaire-jdx2,,45457826,BLINDED,13210332,,complete,,,mobile,Samsung SM-A217F,Android 12,Instagram 375.0.0.38.66,412x915,411x779,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1744811097627,16/04/2025 13:44,1744821897627,3.5,16/04/2025 19:44,215994,4,questionnaire-jdx2,,45453215,BLINDED,13208990,,live,,,mobile,Apple iPhone,iOS 18.5,Instagram 376.0.0.24.82,375x667,375x622,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1744821411666,16/04/2025 16:36,1744832211666,3.5,16/04/2025 22:36,215994,4,questionnaire-jdx2,,45458298,BLINDED,13210525,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Instagram 375.2.0.33.77,390x844,390x662,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1744822226366,16/04/2025 16:50,1744833026366,3.5,16/04/2025 22:50,215994,4,questionnaire-jdx2,,45458546,BLINDED,13210628,,complete,,,mobile,Xiaomi 2312DRA50G,Android 14,Instagram 375.0.0.38.66,407x904,406x821,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1744790963038,16/04/2025 08:09,1744801763038,3.5,16/04/2025 14:09,215994,4,questionnaire-jdx2,,45443036,BLINDED,13205916,,live,,,mobile,Apple iPhone,iOS 18.4,Instagram 376.0.0.24.82,393x852,393x749,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1744824202120,16/04/2025 17:23,1744835002120,3.5,16/04/2025 23:23,215994,4,questionnaire-jdx2,,45459315,BLINDED,13210869,,complete,,,mobile,Apple iPhone,iOS 18.4,Instagram 365.0.0.33.88,390x844,390x662,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1744838232211,16/04/2025 21:17,1744849032211,3.5,17/04/2025 03:17,215994,4,questionnaire-jdx2,,45464116,BLINDED,13212080,,complete,,,mobile,undefined K,Android 14,Chrome 134.0.6998.135,393x873,392x738,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1744857091616,17/04/2025 02:31,1744867891616,3.5,17/04/2025 08:31,215994,4,questionnaire-jdx2,,45466691,BLINDED,13212723,,complete,,,mobile,Apple iPhone,iOS 18.4,Instagram 375.2.0.33.77,320x693,320x510,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1744775861780,16/04/2025 03:57,1744786661780,3.5,16/04/2025 09:57,215994,4,questionnaire-jdx2,,45440125,BLINDED,13204969,,live,,,mobile,Samsung SM-A556E,Android 14,Instagram 374.0.0.43.67,384x832,384x704,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1744768502543,16/04/2025 01:55,1744779302543,3.5,16/04/2025 07:55,215994,4,questionnaire-jdx2,,45439169,BLINDED,13204725,,complete,,,mobile,Samsung SM-A515F,Android 10,Instagram 376.0.0.51.68,412x915,411x783,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1744863086453,17/04/2025 04:11,1744873886453,3.5,17/04/2025 10:11,215994,4,questionnaire-jdx2,,45467160,BLINDED,13212850,,complete,,,mobile,undefined K,Android 10,Samsung Internet 27.0,360x800,360x675,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1744906387126,17/04/2025 16:13,1744917187126,3.5,17/04/2025 22:13,215994,4,questionnaire-jdx2,,45483039,BLINDED,13218753,,live,,,mobile,Apple iPhone,iOS 15.6,Mobile Safari 15.6,414x896,414x699,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1744752380439,15/04/2025 21:26,1744759580439,2,16/04/2025 01:26,215994,4,questionnaire-jdx2,,45436198,BLINDED,13203889,,live,,,mobile,Samsung SM-S921B,Android 14,Instagram 375.0.0.38.66,360x780,360x654,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1745006240365,18/04/2025 19:57,1745017040365,3.5,19/04/2025 01:57,215994,4,questionnaire-jdx2,,45505869,BLINDED,13225403,,complete,,,mobile,undefined K,Android 14,Chrome 134.0.6998.135,384x857,384x727,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1745249100863,21/04/2025 15:25,1745259900863,3.5,21/04/2025 21:25,215994,4,questionnaire-jdx2,,45539610,BLINDED,13236538,,live,,,mobile,Apple iPhone,iOS 18.3.2,GSA 364.0.744893471,440x956,440x748,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1745254504240,21/04/2025 16:55,1745265304240,3.5,21/04/2025 22:55,215994,4,questionnaire-jdx2,,45540956,BLINDED,13236993,,live,,,mobile,Apple iPhone,iOS 18.3.2,GSA 364.0.744893471,440x956,440x748,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1745263207820,21/04/2025 19:20,1745238007820,-7,21/04/2025 05:20,215994,4,questionnaire-jdx2,,45543462,BLINDED,13237781,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1536x864,1536x678,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1745265614646,21/04/2025 20:00,1745276414646,3.5,22/04/2025 02:00,215994,4,questionnaire-jdx2,,45544020,BLINDED,13237952,,complete,,,mobile,undefined K,Android 10,Chrome 111.0.0.0,412x915,412x776,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1745297743357,22/04/2025 04:55,1745308543357,3.5,22/04/2025 10:55,215994,4,questionnaire-jdx2,,45548840,BLINDED,13240377,,complete,,,mobile,Apple iPhone,iOS 16.7.10,Mobile Safari 16.7.10,375x812,375x619,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1745307435989,22/04/2025 07:37,1745318235989,3.5,22/04/2025 13:37,215994,4,questionnaire-jdx2,,45550005,BLINDED,13243504,,complete,,,mobile,undefined K,Android 13,Chrome 135.0.7049.99,384x857,384x728,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1745323889014,22/04/2025 12:11,1745334689014,3.5,22/04/2025 18:11,215994,4,questionnaire-jdx2,,45554604,BLINDED,13248615,,live,,,mobile,undefined K,Android 13,Chrome 135.0.7049.100,393x873,392x735,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1745930712871,29/04/2025 12:45,1745941512871,3.5,29/04/2025 18:45,215994,4,questionnaire-jdx2,,45728203,BLINDED,13306941,,complete,,,mobile,undefined K,Android 15,Chrome 135.0.7049.100,393x873,392x735,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1744744536891,15/04/2025 19:15,1744755336891,3.5,16/04/2025 01:15,215994,4,questionnaire-jdx2,,45432252,BLINDED,13202800,,live,,,mobile,undefined K,Android 10,Chrome 134.0.0.0,384x857,384x728,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1745934147760,29/04/2025 13:42,1745944947760,3.5,29/04/2025 19:42,215994,4,questionnaire-jdx2,,45730623,BLINDED,13307600,,live,,,mobile,undefined K,Android 12,Chrome 135.0.7049.111,412x892,411x756,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1745934374948,29/04/2025 13:46,1745945174948,3.5,29/04/2025 19:46,215994,4,questionnaire-jdx2,,45730754,BLINDED,13307646,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1366x768,1366x641,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1745940321280,29/04/2025 15:25,1745951121280,3.5,29/04/2025 21:25,215994,4,questionnaire-jdx2,,45733154,BLINDED,13308577,,complete,,,mobile,undefined K,Android 12,Chrome 135.0.7049.111,412x892,411x756,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1745940677442,29/04/2025 15:31,1745951477442,3.5,29/04/2025 21:31,215994,4,questionnaire-jdx2,,45733328,BLINDED,13308637,,complete,,,mobile,undefined K,Android 12,Chrome 135.0.7049.100,393x873,392x736,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1744274148228,10/04/2025 08:35,1744284948228,3.5,10/04/2025 14:35,215994,4,questionnaire-jdx2,,45269849,BLINDED,13158047,,live,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x648,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1745951545213,29/04/2025 18:32,1745962345213,3.5,30/04/2025 00:32,215994,4,questionnaire-jdx2,,45737066,BLINDED,13310016,,complete,,,mobile,undefined K,Android 13,Chrome 135.0.7049.100,360x800,360x694,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1745951772937,29/04/2025 18:36,1745962572937,3.5,30/04/2025 00:36,215994,4,questionnaire-jdx2,,45737116,BLINDED,13310032,,live,,,mobile,Apple iPhone,iOS 18.3.2,GSA 365.1.750410080,440x956,440x748,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1744265345819,10/04/2025 06:09,1744276145819,3.5,10/04/2025 12:09,215994,4,questionnaire-jdx2,,45267518,BLINDED,13157453,,live,,,mobile,undefined K,Android 13,Chrome 134.0.6998.39,360x780,360x650,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1744211600459,09/04/2025 15:13,1744222400459,3.5,09/04/2025 21:13,215994,4,questionnaire-jdx2,,45248444,BLINDED,13153450,,live,,,tablet,undefined K,Android 13,Chrome 135.0.7049.37,825x1318,824x1189,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1746016067059,30/04/2025 12:27,1746026867059,3.5,30/04/2025 18:27,215994,4,questionnaire-jdx2,,45759559,BLINDED,13316049,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1920x1080,958x944,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1744054245747,07/04/2025 19:30,1744065045747,3.5,08/04/2025 01:30,215994,4,questionnaire-jdx2,,45181827,BLINDED,13136477,,live,,,mobile,undefined K,Android 13,Chrome 135.0.7049.37,360x780,360x676,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1743918983099,06/04/2025 05:56,1743929783099,3.5,06/04/2025 11:56,215994,4,questionnaire-jdx2,,45141877,BLINDED,13124378,,live,,,mobile,undefined K,Android 14,Chrome 134.0.6998.135,384x832,384x728,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1743877671173,05/04/2025 18:27,1743888471173,3.5,06/04/2025 00:27,215994,4,questionnaire-jdx2,,45132586,BLINDED,13122528,,complete,,,mobile,Apple iPhone,iOS 18.0.1,Mobile Safari 18.0.1,428x926,428x730,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1743856077176,05/04/2025 12:27,1743866877176,3.5,05/04/2025 18:27,215994,4,questionnaire-jdx2,,45127839,BLINDED,13120614,,live,,,mobile,undefined K,Android 14,Chrome 134.0.6998.135,412x915,411x776,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1743853294188,05/04/2025 11:41,1743864094188,3.5,05/04/2025 17:41,215994,4,questionnaire-jdx2,,45127304,BLINDED,13120416,,live,,,mobile,undefined K,Android 14,Chrome 134.0.6998.135,384x854,384x747,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1743785202490,04/04/2025 16:46,1743796002490,3.5,04/04/2025 22:46,215994,4,questionnaire-jdx2,,45114608,BLINDED,13116978,,complete,,,mobile,undefined K,Android 13,Android Browser 4.0,412x915,411x776,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1743773660741,04/04/2025 13:34,1743784460741,3.5,04/04/2025 19:34,215994,4,questionnaire-jdx2,,45109379,BLINDED,13115287,,complete,,,mobile,undefined K,Android 10,Chrome 134.0.6998.135,360x771,360x586,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1743773664176,04/04/2025 13:34,1743784464176,3.5,04/04/2025 19:34,215994,4,questionnaire-jdx2,,45109387,BLINDED,13115290,,complete,,,mobile,undefined K,Android 14,Chrome 134.0.6998.135,384x832,384x699,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1743768657877,04/04/2025 12:10,1743779457877,3.5,04/04/2025 18:10,215994,4,questionnaire-jdx2,,45106421,BLINDED,13114655,,live,,,computer,Desktop or Laptop,Windows 10,Edge 122.0.0.0,1536x864,1528x742,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1743753494228,04/04/2025 07:58,1743764294228,3.5,04/04/2025 13:58,215994,4,questionnaire-jdx2,,45098148,BLINDED,13112695,,complete,,,mobile,undefined K,Android 14,Chrome 134.0.6998.135,437x970,436x852,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1743437194167,31/03/2025 16:06,1743447994167,3.5,31/03/2025 22:06,215994,4,questionnaire-jdx2,,44979175,BLINDED,13081258,,complete,,,mobile,undefined K,Android 13,Chrome 134.0.6998.135,393x873,392x767,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1741637805280,10/03/2025 20:16,1741648605280,3.5,11/03/2025 02:16,215994,4,questionnaire-jdx2,,44265992,BLINDED,12898386,,live,,,mobile,undefined K,Android 11,Chrome 133.0.6943.137,412x892,412x788,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1744824380725,16/04/2025 17:26,1744835180725,3.5,16/04/2025 23:26,215994,4,questionnaire-jdx2,,45459385,BLINDED,13210886,,live,,,mobile,Samsung SM-A705FN,Android 11,Instagram 374.0.0.43.67,412x915,411x789,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1744885187618,17/04/2025 10:19,1744895987618,3.5,17/04/2025 16:19,215994,4,questionnaire-jdx2,,45472565,BLINDED,13214369,,complete,,,mobile,Samsung SM-A556E,Android 14,Instagram 374.0.0.43.67,384x832,384x704,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1744907124677,17/04/2025 16:25,1744917924677,3.5,17/04/2025 22:25,215994,4,questionnaire-jdx2,,45483209,BLINDED,13218804,,live,,,mobile,Apple iPhone,iOS 15.6,Mobile Safari 15.6,414x896,414x699,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1744932276344,17/04/2025 23:24,1744943076344,3.5,18/04/2025 05:24,215994,4,questionnaire-jdx2,,45488986,BLINDED,13220871,,live,,,mobile,Apple iPhone,iOS 18.4.1,Mobile Safari 18.4,390x844,390x662,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1744973535669,18/04/2025 10:52,1744984335669,3.5,18/04/2025 16:52,215994,4,questionnaire-jdx2,,45494559,BLINDED,13222438,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1920x1080,1920x919,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1745228631529,21/04/2025 09:43,1745239431529,3.5,21/04/2025 15:43,215994,4,questionnaire-jdx2,,45535642,BLINDED,13235135,,live,,,mobile,undefined K,Android 14,Chrome 135.0.7049.100,412x892,411x753,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1745262909088,21/04/2025 19:15,1745273709088,3.5,22/04/2025 01:15,215994,4,questionnaire-jdx2,,45543359,BLINDED,13237743,,live,,,mobile,Apple iPhone,iOS 18.3.2,GSA 364.0.744893471,440x956,440x748,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1745268401773,21/04/2025 20:46,1745279201773,3.5,22/04/2025 02:46,215994,4,questionnaire-jdx2,,45544748,BLINDED,13238165,,live,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,393x873,392x783,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1745326234266,22/04/2025 12:50,1745337034266,3.5,22/04/2025 18:50,215994,4,questionnaire-jdx2,,45555355,BLINDED,13249225,,live,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,393x873,392x735,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1745863217463,28/04/2025 18:00,1745874017463,3.5,29/04/2025 00:00,215994,4,questionnaire-jdx2,,45707940,BLINDED,13300340,,live,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,393x873,392x783,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1743773416821,04/04/2025 13:30,1743784216821,3.5,04/04/2025 19:30,215994,4,questionnaire-jdx2,,45109244,BLINDED,13115249,,live,,,mobile,undefined K,Android 14,Chrome 134.0.6998.135,384x832,384x699,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1743771807220,04/04/2025 13:03,1743782607220,3.5,04/04/2025 19:03,215994,4,questionnaire-jdx2,,45108284,BLINDED,13115055,,live,,,mobile,undefined K,Android 10,Chrome 134.0.6998.135,360x771,360x646,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1743770933310,04/04/2025 12:48,1743781733310,3.5,04/04/2025 18:48,215994,4,questionnaire-jdx2,,45107187,BLINDED,13114832,,live,,,tablet,undefined K,Android 13,Chrome 134.0.6998.135,800x1334,800x1205,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1741979024867,14/03/2025 19:03,1741989824867,3.5,15/03/2025 01:03,215994,4,questionnaire-jdx2,,44419135,BLINDED,12944964,,live,,,mobile,undefined K,Android 13,Chrome 133.0.6943.138,360x800,360x667,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1745919328458,29/04/2025 09:35,1745930128458,3.5,29/04/2025 15:35,215994,4,questionnaire-jdx2,,45722472,BLINDED,13305068,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,393x873,392x735,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1745950598880,29/04/2025 18:16,1745961398880,3.5,30/04/2025 00:16,215994,4,questionnaire-jdx2,,45736773,BLINDED,13309923,,live,,,mobile,undefined K,Android 13,Chrome 135.0.7049.100,360x800,360x694,,,0,Consent form Tondro,2,consent,موافقم.,1
1,1746210306642,02/05/2025 18:25,1746221106642,3.5,03/05/2025 00:25,215994,4,questionnaire-jdx2,,45823998,BLINDED,13334433,,live,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.2,440x956,440x753,,,0,Consent form Tondro,2,consent,موافقم.,1
END OF FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
