Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-2d1i,Dictator_decision object-100 Response,Dictator_decision object-100 Quantised
1,1743780634606,04/04/2025 15:30,1743791434606,3.5,04/04/2025 21:30,215994,4,questionnaire-y8yi,,45112830,BLINDED,13116243,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1280x720,1272x602,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۴,5
1,1743793989265,04/04/2025 19:13,1743804789265,3.5,05/04/2025 01:13,215994,4,questionnaire-y8yi,,45118201,BLINDED,13117969,,complete,,,mobile,undefined K,Android 13,Chrome 134.0.6998.135,393x873,392x735,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1743817524870,05/04/2025 01:45,1743828324870,3.5,05/04/2025 07:45,215994,4,questionnaire-y8yi,,45122747,BLINDED,13119026,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.1,428x926,428x745,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1743866235390,05/04/2025 15:17,1743877035390,3.5,05/04/2025 21:17,215994,4,questionnaire-y8yi,,45130528,BLINDED,13121722,,complete,,,mobile,undefined K,Android 13,Chrome 134.0.6998.135,393x873,392x759,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۴,5
1,1743879813737,05/04/2025 19:03,1743890613737,3.5,06/04/2025 01:03,215994,4,questionnaire-y8yi,,45132969,BLINDED,13122590,,live,,,mobile,undefined K,Android 14,Chrome 134.0.6998.135,384x832,384x728,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۳,4
1,1743964081219,06/04/2025 18:28,1743974881219,3.5,07/04/2025 00:28,215994,4,questionnaire-y8yi,,45151881,BLINDED,13127717,,complete,,,mobile,undefined K,Android 10,Samsung Internet 27.0,384x854,384x723,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744115645009,08/04/2025 12:34,1744126445009,3.5,08/04/2025 18:34,215994,4,questionnaire-y8yi,,45200704,BLINDED,13142515,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1102x620,1102x460,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۴,5
1,1744267297009,10/04/2025 06:41,1744278097009,3.5,10/04/2025 12:41,215994,4,questionnaire-y8yi,,45267812,BLINDED,13157466,,complete,,,mobile,undefined K,Android 13,Chrome 134.0.6998.39,360x780,360x650,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744275635801,10/04/2025 09:00,1744286435801,3.5,10/04/2025 15:00,215994,4,questionnaire-y8yi,,45270571,BLINDED,13158133,,complete,,,mobile,Apple iPhone,iOS 18.1.1,Mobile Safari 18.1.1,390x844,390x648,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744619803909,14/04/2025 08:36,1744630603909,3.5,14/04/2025 14:36,215994,4,questionnaire-y8yi,,45368334,BLINDED,13185553,,complete,,,mobile,undefined K,Android 13,Chrome 135.0.7049.37,385x854,384x723,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744710972667,15/04/2025 09:56,1744721772667,3.5,15/04/2025 15:56,215994,4,questionnaire-y8yi,,45409436,BLINDED,13196372,,live,,,computer,Desktop or Laptop,Windows 10,Chrome 135.0.0.0,1536x864,1536x695,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۴,5
1,1744746182729,15/04/2025 19:43,1744756982729,3.5,16/04/2025 01:43,215994,4,questionnaire-y8yi,,45433112,BLINDED,13202833,,complete,,,mobile,undefined K,Android 10,Samsung Internet 27.0,360x780,360x657,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744745217903,15/04/2025 19:26,1744756017903,3.5,16/04/2025 01:26,215994,4,questionnaire-y8yi,,45432451,BLINDED,13202776,,complete,,,mobile,undefined K,Android 12,Chrome 134.0.6998.135,393x873,392x736,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
