Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-2d1i,Consent object-7 Response,Consent object-7 Quantised
1,1747709964421,20/05/2025 02:59,1747720764421,3.5,20/05/2025 08:59,225485,4,questionnaire-ri58,,46324325,BLINDED,13460156,,complete,,,mobile,Xiaomi Redmi Note 9S,Android 12,Instagram 379.1.0.43.80,393x873,392x740,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747717370504,20/05/2025 05:02,1747728170504,3.5,20/05/2025 11:02,225485,4,questionnaire-ri58,,46324735,BLINDED,13460282,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,384x832,384x699,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747717959020,20/05/2025 05:12,1747728759020,3.5,20/05/2025 11:12,225485,4,questionnaire-ri58,,46324777,BLINDED,13460295,,complete,,,mobile,Xiaomi 23053RN02Y,Android 13,Instagram 380.0.0.49.84,393x895,392x761,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747723042515,20/05/2025 06:37,1747733842515,3.5,20/05/2025 12:37,225485,4,questionnaire-ri58,,46325396,BLINDED,13460515,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,384x824,384x692,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747722972908,20/05/2025 06:36,1747733772908,3.5,20/05/2025 12:36,225485,4,questionnaire-ri58,,46325384,BLINDED,13460511,,complete,,,mobile,Samsung SM-S711B,Android 14,Instagram 377.1.0.48.63,384x832,384x707,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747725959793,20/05/2025 07:25,1747736759793,3.5,20/05/2025 13:25,225485,4,questionnaire-ri58,,46326176,BLINDED,13460688,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,1366x768,1366x615,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747726409065,20/05/2025 07:33,1747737209065,3.5,20/05/2025 13:33,225485,4,questionnaire-ri58,,46326304,BLINDED,13460715,,complete,,,mobile,Samsung SM-A356E,Android 14,Instagram 380.0.0.49.84,384x832,384x703,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747727572422,20/05/2025 07:52,1747738372422,3.5,20/05/2025 13:52,225485,4,questionnaire-ri58,,46326636,BLINDED,13460795,,complete,,,mobile,undefined 24117RN76G,Android 15,Instagram 380.0.0.49.84,367x814,366x714,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747727295499,20/05/2025 07:48,1747738095499,3.5,20/05/2025 13:48,225485,4,questionnaire-ri58,,46326565,BLINDED,13460775,,complete,,,mobile,Apple iPhone,iOS 18.2.1,Chrome 136.0.7103.91,390x844,390x669,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747740858803,20/05/2025 11:34,1747751658803,3.5,20/05/2025 17:34,225485,4,questionnaire-ri58,,46332298,BLINDED,13462292,,live,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,384x832,384x699,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747740682131,20/05/2025 11:31,1747751482131,3.5,20/05/2025 17:31,225485,4,questionnaire-ri58,,46332220,BLINDED,13462264,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,393x873,392x739,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747752064559,20/05/2025 14:41,1747762864559,3.5,20/05/2025 20:41,225485,4,questionnaire-ri58,,46337521,BLINDED,13464130,,complete,,,mobile,undefined K,Android 10,Samsung Internet 28.0,412x892,412x716,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747749619398,20/05/2025 14:00,1747760419398,3.5,20/05/2025 20:00,225485,4,questionnaire-ri58,,46338363,BLINDED,13464600,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,412x732,411x651,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747755871325,20/05/2025 15:44,1747766671325,3.5,20/05/2025 21:44,225485,4,questionnaire-ri58,,46339646,BLINDED,13464982,,live,,,mobile,Samsung SM-A515F,Android 13,Instagram 379.1.0.43.80,412x915,411x784,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747758053331,20/05/2025 16:20,1747768853331,3.5,20/05/2025 22:20,225485,4,questionnaire-ri58,,46340571,BLINDED,13465300,,complete,,,mobile,Samsung SM-A507FN,Android 11,Instagram 376.1.0.55.68,412x892,411x764,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747759984486,20/05/2025 16:53,1747770784486,3.5,20/05/2025 22:53,225485,4,questionnaire-ri58,,46341271,BLINDED,13465516,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,412x892,411x757,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747757528399,20/05/2025 16:12,1747768328399,3.5,20/05/2025 22:12,225485,4,questionnaire-ri58,,46340396,BLINDED,13465242,,complete,,,mobile,Apple iPhone,iOS 17.2.1,Instagram 380.0.0.30.73,430x932,430x738,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747762002841,20/05/2025 17:26,1747772802841,3.5,20/05/2025 23:26,225485,4,questionnaire-ri58,,46341889,BLINDED,13465690,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,384x832,384x699,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747754671422,20/05/2025 15:24,1747765471422,3.5,20/05/2025 21:24,225485,4,questionnaire-ri58,,46339096,BLINDED,13464827,,live,,,mobile,Samsung SM-S928B,Android 15,Instagram 378.0.0.52.68,412x892,411x796,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747764655588,20/05/2025 18:10,1747775455588,3.5,21/05/2025 00:10,225485,4,questionnaire-ri58,,46342968,BLINDED,13465940,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,360x780,360x643,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747773127487,20/05/2025 20:32,1747783927487,3.5,21/05/2025 02:32,225485,4,questionnaire-ri58,,46352705,BLINDED,13467549,,live,,,mobile,undefined K,Android 10,Chrome 132.0.0.0,412x892,412x758,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747775152718,20/05/2025 21:05,1747785952718,3.5,21/05/2025 03:05,225485,4,questionnaire-ri58,,46353594,BLINDED,13467757,,live,,,mobile,undefined K,Android 10,Chrome 135.0.7049.100,393x873,392x732,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747777088455,20/05/2025 21:38,1747813088455,10,21/05/2025 17:38,225485,4,questionnaire-ri58,,46354875,BLINDED,13467976,,live,,,mobile,Apple iPhone,iOS 18.4.1,Mobile Safari 18.4,393x852,393x666,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747790582166,21/05/2025 01:23,1747776182166,-4,20/05/2025 17:23,225485,4,questionnaire-ri58,,46358409,BLINDED,13468576,,live,,,mobile,Apple iPhone,iOS 18.4.1,Mobile Safari 18.4,393x852,393x666,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747917303666,22/05/2025 12:35,1747924503666,2,22/05/2025 16:35,225485,4,questionnaire-ri58,,46394537,BLINDED,13478761,,complete,,,mobile,undefined K,Android 11,Chrome 135.0.7049.111,393x873,392x785,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747918675635,22/05/2025 12:57,1747929475635,3.5,22/05/2025 18:57,225485,4,questionnaire-ri58,,46395019,BLINDED,13478901,,live,,,mobile,Samsung SM-A528B,Android 13,Instagram 363.0.0.29.80,384x854,384x726,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747918767080,22/05/2025 12:59,1747929567080,3.5,22/05/2025 18:59,225485,4,questionnaire-ri58,,46395049,BLINDED,13478913,,complete,,,mobile,Apple iPhone,iOS 18.3,Mobile Safari 18.3,414x896,414x714,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747918907312,22/05/2025 13:01,1747929707312,3.5,22/05/2025 19:01,225485,4,questionnaire-ri58,,46395101,BLINDED,13478929,,live,,,mobile,Apple iPhone,iOS 18.5,Mobile Safari 18.5,390x844,390x648,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747920037829,22/05/2025 13:20,1747930837829,3.5,22/05/2025 19:20,225485,4,questionnaire-ri58,,46395462,BLINDED,13479017,,live,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,376x835,375x695,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747919617432,22/05/2025 13:13,1747930417432,3.5,22/05/2025 19:13,225485,4,questionnaire-ri58,,46395315,BLINDED,13478986,,live,,,mobile,Samsung SM-G781B,Android 13,Instagram 375.0.0.38.66,360x800,360x674,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747920183903,22/05/2025 13:23,1747930983903,3.5,22/05/2025 19:23,225485,4,questionnaire-ri58,,46395494,BLINDED,13479029,,live,,,mobile,Apple iPhone,iOS 18.0.1,Mobile Safari 18.0.1,390x844,390x670,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747920375038,22/05/2025 13:26,1747931175038,3.5,22/05/2025 19:26,225485,4,questionnaire-ri58,,46395526,BLINDED,13479045,,live,,,mobile,Apple iPhone,iOS 18.0.1,Mobile Safari 18.0.1,390x844,390x670,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747919491625,22/05/2025 13:11,1747930291625,3.5,22/05/2025 19:11,225485,4,questionnaire-ri58,,46395263,BLINDED,13478970,,complete,,,mobile,Samsung SM-A556E,Android 14,Instagram 380.0.0.49.84,384x832,384x704,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747921144450,22/05/2025 13:39,1747931944450,3.5,22/05/2025 19:39,225485,4,questionnaire-ri58,,46395901,BLINDED,13479180,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Twitter 10.96.2,414x896,414x774,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747922025118,22/05/2025 13:53,1747932825118,3.5,22/05/2025 19:53,225485,4,questionnaire-ri58,,46396255,BLINDED,13479283,,complete,,,mobile,Huawei JKM-LX1,Android 9,Instagram 380.0.0.49.84,360x780,360x664,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747922636654,22/05/2025 14:03,1747933436654,3.5,22/05/2025 20:03,225485,4,questionnaire-ri58,,46396571,BLINDED,13479378,,complete,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,407x904,407x766,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747926627386,22/05/2025 15:10,1747937427386,3.5,22/05/2025 21:10,225485,4,questionnaire-ri58,,46399021,BLINDED,13480495,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,412x915,411x780,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747928986374,22/05/2025 15:49,1747943386374,4.5,22/05/2025 23:49,225485,4,questionnaire-ri58,,46399920,BLINDED,13480815,,live,,,mobile,Xiaomi 2201117TG,Android 11,Edge 107.0.1418.62,393x873,393x740,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747931537290,22/05/2025 16:32,1747942337290,3.5,22/05/2025 22:32,225485,4,questionnaire-ri58,,46400843,BLINDED,13481086,,complete,,,mobile,undefined K,Android 10,Samsung Internet 28.0,412x892,412x798,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747935143301,22/05/2025 17:32,1747945943301,3.5,22/05/2025 23:32,225485,4,questionnaire-ri58,,46402018,BLINDED,13481458,,complete,,,mobile,undefined K,Android 10,Chrome 134.0.0.0,384x832,384x701,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747937663353,22/05/2025 18:14,1747948463353,3.5,23/05/2025 00:14,225485,4,questionnaire-ri58,,46402553,BLINDED,13481670,,live,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,393x873,392x735,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747943566414,22/05/2025 19:52,1747954366414,3.5,23/05/2025 01:52,225485,4,questionnaire-ri58,,46404508,BLINDED,13482122,,live,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,393x873,392x782,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747955709255,22/05/2025 23:15,1747966509255,3.5,23/05/2025 05:15,225485,4,questionnaire-ri58,,46408234,BLINDED,13482849,,live,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,412x915,411x785,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747930475520,22/05/2025 16:14,1747941275520,3.5,22/05/2025 22:14,225485,4,questionnaire-ri58,,46400476,BLINDED,13480983,,live,,,mobile,Samsung SM-A145F,Android 13,Instagram 300.0.0.29.110,384x857,384x737,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747928637261,22/05/2025 15:43,1747939437261,3.5,22/05/2025 21:43,225485,4,questionnaire-ri58,,46399792,BLINDED,13480778,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,463x1030,462x895,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747969873526,23/05/2025 03:11,1747948273526,-6,22/05/2025 15:11,225485,4,questionnaire-ri58,,46409369,BLINDED,13483136,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,360x780,360x643,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747928970128,22/05/2025 15:49,1747939770128,3.5,22/05/2025 21:49,225485,4,questionnaire-ri58,,46399913,BLINDED,13480810,,live,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,384x832,384x695,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1748003247535,23/05/2025 12:27,1748014047535,3.5,23/05/2025 18:27,225485,4,questionnaire-ri58,,46426698,BLINDED,13487857,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Mobile Safari 18.3.1,375x667,375x559,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747927904486,22/05/2025 15:31,1747938704486,3.5,22/05/2025 21:31,225485,4,questionnaire-ri58,,46399566,BLINDED,13480702,,live,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,393x873,392x735,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1748419280117,28/05/2025 08:01,1748430080117,3.5,28/05/2025 14:01,225485,4,questionnaire-ri58,,46585510,BLINDED,13519398,,live,,,mobile,undefined K,Android 14,Chrome 136.0.7103.60,384x857,384x727,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1748520769884,29/05/2025 12:12,1748531569884,3.5,29/05/2025 18:12,225485,4,questionnaire-ri58,,46638095,BLINDED,13530756,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,412x869,411x722,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1751919765085,07/07/2025 20:22,1751930565085,3.5,08/07/2025 02:22,225485,4,questionnaire-ri58,,47860024,BLINDED,13780834,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1280x1024,1280x897,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747926813372,22/05/2025 15:13,1747937613372,3.5,22/05/2025 21:13,225485,4,questionnaire-ri58,,46399073,BLINDED,13480516,,live,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,384x832,384x698,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747924852334,22/05/2025 14:40,1747935652334,3,22/05/2025 20:40,225485,4,questionnaire-ri58,,46398071,BLINDED,13479829,,live,,,mobile,Samsung SM-A528B,Android 12,Instagram 381.2.0.53.84,384x854,384x726,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1752336686654,12/07/2025 16:11,1752347486654,3.5,12/07/2025 22:11,225485,4,questionnaire-ri58,,48063637,BLINDED,13814270,,complete,,,mobile,Apple iPhone,iOS 17.4.1,Mobile Safari 17.4.1,428x926,428x730,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747923558869,22/05/2025 14:19,1747934358869,3.5,22/05/2025 20:19,225485,4,questionnaire-ri58,,46397306,BLINDED,13479586,,live,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,360x800,360x699,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1753778809628,29/07/2025 08:46,1753789609628,3.5,29/07/2025 14:46,225485,4,questionnaire-ri58,,48380212,BLINDED,13889383,,complete,,,mobile,undefined K,Android 15,Chrome 138.0.7204.168,384x832,384x696,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1753797162476,29/07/2025 13:52,1753807962476,3.5,29/07/2025 19:52,225485,4,questionnaire-ri58,,48398533,BLINDED,13891778,,complete,,,mobile,undefined K,Android 15,Chrome 138.0.7204.168,360x780,360x678,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747919252022,22/05/2025 13:07,1747930052022,3.5,22/05/2025 19:07,225485,4,questionnaire-ri58,,46395188,BLINDED,13478949,,complete,,,mobile,Samsung SM-S928B,Android 14,Instagram 377.1.0.48.63,384x832,384x709,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1753900174495,30/07/2025 18:29,1753910974495,3.5,31/07/2025 00:29,225485,4,questionnaire-ri58,,48445659,BLINDED,13899648,,complete,,,mobile,undefined K,Android 10,Chrome 138.0.0.0,384x832,384x699,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747917268517,22/05/2025 12:34,1747928068517,3.5,22/05/2025 18:34,225485,4,questionnaire-ri58,,46394520,BLINDED,13478757,,live,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,384x832,384x696,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747890776099,22/05/2025 05:12,1747901576099,3.5,22/05/2025 11:12,225485,4,questionnaire-ri58,,46385612,BLINDED,13475939,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,393x873,392x735,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747758603731,20/05/2025 16:30,1747765803731,2,20/05/2025 20:30,225485,4,questionnaire-ri58,,46340753,BLINDED,13465352,,live,,,mobile,Apple iPhone,iOS 18.4.1,Instagram 380.0.0.30.73,414x896,414x713,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747751207835,20/05/2025 14:26,1747762007835,3.5,20/05/2025 20:26,225485,4,questionnaire-ri58,,46337036,BLINDED,13463985,,complete,,,mobile,undefined K,Android 10,Edge 136.0.0.0,412x883,411x702,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747740219101,20/05/2025 11:23,1747751019101,3.5,20/05/2025 17:23,225485,4,questionnaire-ri58,,46332066,BLINDED,13462224,,live,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,384x832,384x699,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747736952662,20/05/2025 10:29,1747747752662,3.5,20/05/2025 16:29,225485,4,questionnaire-ri58,,46330333,BLINDED,13461773,,live,,,mobile,Samsung SM-A505F,Android 11,Instagram 380.0.0.49.84,412x892,411x764,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747735633953,20/05/2025 10:07,1747746433953,3.5,20/05/2025 16:07,225485,4,questionnaire-ri58,,46329723,BLINDED,13461609,,live,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,360x640,360x512,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747732755917,20/05/2025 09:19,1747743555917,3.5,20/05/2025 15:19,225485,4,questionnaire-ri58,,46328666,BLINDED,13461301,,complete,,,mobile,undefined K,Android 10,Samsung Internet 26.0,384x734,384x734,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747733437155,20/05/2025 09:30,1747744237155,3.5,20/05/2025 15:30,225485,4,questionnaire-ri58,,46328920,BLINDED,13461359,,live,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,384x832,384x697,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747728350252,20/05/2025 08:05,1747739150252,3.5,20/05/2025 14:05,225485,4,questionnaire-ri58,,46326839,BLINDED,13460831,,live,,,mobile,Samsung SM-A525F,Android 14,Instagram 380.0.0.49.84,412x915,411x784,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747727661239,20/05/2025 07:54,1747738461239,3.5,20/05/2025 13:54,225485,4,questionnaire-ri58,,46326658,BLINDED,13460800,,live,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,375x833,375x697,,,0,Consent form Vazirian,3,consent,موافقم.,1
1,1747697999177,19/05/2025 23:39,1747679999177,-5,19/05/2025 13:39,225485,4,questionnaire-ri58,,46322592,BLINDED,13459782,,live,,,mobile,Apple iPhone,iOS 18.4.1,Instagram 380.0.0.30.73,390x844,390x662,,,0,Consent form Vazirian,3,consent,موافقم.,1
