Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-2d1i,Dictator_decision object-100 Response,Dictator_decision object-100 Quantised
1,1747726700398,20/05/2025 07:38,1747737500398,3.5,20/05/2025 13:38,225485,4,questionnaire-y8yi,,46326397,BLINDED,13460688,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 131.0,1366x768,1366x615,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۴,5
1,1747728205845,20/05/2025 08:03,1747739005845,3.5,20/05/2025 14:03,225485,4,questionnaire-y8yi,,46326800,BLINDED,13460715,,complete,,,mobile,Samsung SM-A356E,Android 14,Instagram 380.0.0.49.84,384x832,384x703,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۶,7
1,1747728337008,20/05/2025 08:05,1747739137008,3.5,20/05/2025 14:05,225485,4,questionnaire-y8yi,,46326837,BLINDED,13460795,,complete,,,mobile,undefined 24117RN76G,Android 15,Instagram 380.0.0.49.84,367x814,366x714,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747728089084,20/05/2025 08:01,1747738889084,3.5,20/05/2025 14:01,225485,4,questionnaire-y8yi,,46326772,BLINDED,13460775,,complete,,,mobile,Apple iPhone,iOS 18.2.1,Chrome 136.0.7103.91,390x844,390x669,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747741171585,20/05/2025 11:39,1747751971585,3.5,20/05/2025 17:39,225485,4,questionnaire-y8yi,,46332435,BLINDED,13462264,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,393x873,392x739,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۴,5
1,1747753259416,20/05/2025 15:00,1747764059416,3.5,20/05/2025 21:00,225485,4,questionnaire-y8yi,,46338372,BLINDED,13464130,,complete,,,mobile,undefined K,Android 10,Samsung Internet 28.0,412x892,412x716,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۴,5
1,1747750146854,20/05/2025 14:09,1747760946854,3.5,20/05/2025 20:09,225485,4,questionnaire-y8yi,,46338658,BLINDED,13464600,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,412x732,411x651,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747758672045,20/05/2025 16:31,1747769472045,3.5,20/05/2025 22:31,225485,4,questionnaire-y8yi,,46340770,BLINDED,13465300,,complete,,,mobile,Samsung SM-A507FN,Android 11,Instagram 376.1.0.55.68,412x892,411x764,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747761934471,20/05/2025 17:25,1747772734471,3.5,20/05/2025 23:25,225485,4,questionnaire-y8yi,,46341862,BLINDED,13465516,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,412x892,411x757,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747760667017,20/05/2025 17:04,1747771467017,3.5,20/05/2025 23:04,225485,4,questionnaire-y8yi,,46341481,BLINDED,13465242,,complete,,,mobile,Apple iPhone,iOS 17.2.1,Instagram 380.0.0.30.73,430x932,430x853,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747762767833,20/05/2025 17:39,1747773567833,3.5,20/05/2025 23:39,225485,4,questionnaire-y8yi,,46342137,BLINDED,13465690,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,384x832,384x699,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747762820282,20/05/2025 17:40,1747773620282,3.5,20/05/2025 23:40,225485,4,questionnaire-y8yi,,46342156,BLINDED,13464827,,live,,,mobile,Samsung SM-S928B,Android 15,Instagram 378.0.0.52.68,412x892,411x796,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۳,4
1,1747766007917,20/05/2025 18:33,1747776807917,3.5,21/05/2025 00:33,225485,4,questionnaire-y8yi,,46343697,BLINDED,13465940,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,360x780,360x643,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747773639343,20/05/2025 20:40,1747784439343,3.5,21/05/2025 02:40,225485,4,questionnaire-y8yi,,46353009,BLINDED,13467549,,live,,,mobile,undefined K,Android 10,Chrome 132.0.0.0,412x892,412x758,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747917851037,22/05/2025 12:44,1747925051037,2,22/05/2025 16:44,225485,4,questionnaire-y8yi,,46394763,BLINDED,13478761,,complete,,,mobile,undefined K,Android 11,Chrome 135.0.7049.111,393x873,392x785,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747919605011,22/05/2025 13:13,1747930405011,3.5,22/05/2025 19:13,225485,4,questionnaire-y8yi,,46395313,BLINDED,13478901,,live,,,mobile,Samsung SM-A528B,Android 13,Instagram 363.0.0.29.80,384x854,384x726,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747919413299,22/05/2025 13:10,1747930213299,3.5,22/05/2025 19:10,225485,4,questionnaire-y8yi,,46395237,BLINDED,13478913,,complete,,,mobile,Apple iPhone,iOS 18.3,Mobile Safari 18.3,414x896,414x714,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747920660139,22/05/2025 13:31,1747931460139,3.5,22/05/2025 19:31,225485,4,questionnaire-y8yi,,46395698,BLINDED,13478970,,complete,,,mobile,Samsung SM-A556E,Android 14,Instagram 380.0.0.49.84,384x832,384x704,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1747921790123,22/05/2025 13:49,1747932590123,3.5,22/05/2025 19:49,225485,4,questionnaire-y8yi,,46396147,BLINDED,13479180,,complete,,,mobile,Apple iPhone,iOS 18.3.2,Twitter 10.96.2,414x896,414x774,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
