Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-2d1i,Dictator_decision object-100 Response,Dictator_decision object-100 Quantised
1,1744104027471,08/04/2025 09:20,1744114827471,3.5,08/04/2025 15:20,216012,3,questionnaire-y8yi,,45192850,BLINDED,13138945,,live,,,mobile,undefined K,Android 14,Chrome 134.0.6998.135,384x854,384x718,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744300495224,10/04/2025 15:54,1744311295224,3.5,10/04/2025 21:54,216012,3,questionnaire-y8yi,,45294696,BLINDED,13163551,,complete,,,mobile,Apple iPhone,iOS 18.4,Mobile Safari 18.4,428x926,428x730,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۴,5
1,1744103004792,08/04/2025 09:03,1744113804792,3.5,08/04/2025 15:03,216012,3,questionnaire-y8yi,,45194743,BLINDED,13141344,,complete,,,mobile,undefined K,Android 11,Chrome 134.0.6998.39,393x851,392x720,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744106663639,08/04/2025 10:04,1744117463639,3.5,08/04/2025 16:04,216012,3,questionnaire-y8yi,,45194753,BLINDED,13141366,,complete,,,mobile,undefined K,Android 14,Chrome 135.0.7049.38,384x832,384x699,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۴,5
1,1744300037308,10/04/2025 15:47,1744310837308,3.5,10/04/2025 21:47,216012,3,questionnaire-y8yi,,45293942,BLINDED,13163479,,complete,,,mobile,undefined K,Android 14,Chrome 134.0.6998.135,384x832,384x696,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744301597360,10/04/2025 16:13,1744312397360,3.5,10/04/2025 22:13,216012,3,questionnaire-y8yi,,45296235,BLINDED,13163761,,live,,,mobile,undefined K,Android 14,Chrome 134.0.6998.135,384x832,384x700,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۳,4
1,1744103187939,08/04/2025 09:06,1744113987939,3.5,08/04/2025 15:06,216012,3,questionnaire-y8yi,,45192334,BLINDED,13139151,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,360x800,360x666,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744102050818,08/04/2025 08:47,1744112850818,3.5,08/04/2025 14:47,216012,3,questionnaire-y8yi,,45191875,BLINDED,13139138,,complete,,,mobile,undefined K,Android 14,Chrome 134.0.6998.135,384x832,384x700,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۵,6
1,1744099585755,08/04/2025 08:06,1744110385755,3.5,08/04/2025 14:06,216012,3,questionnaire-y8yi,,45191136,BLINDED,13138956,,complete,,,mobile,Apple iPhone,iOS 17.0.2,Mobile Safari 17.0.2,428x926,428x730,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۴,5
1,1744098268134,08/04/2025 07:44,1744109068134,3.5,08/04/2025 13:44,216012,3,questionnaire-y8yi,,45190895,BLINDED,13138866,,complete,,,mobile,Apple iPhone,iOS 18.0,Mobile Safari 18.0,390x844,390x648,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۴,5
1,1744093238627,08/04/2025 06:20,1744104038627,3.5,08/04/2025 12:20,216012,3,questionnaire-y8yi,,45189798,BLINDED,13138566,,complete,,,mobile,undefined K,Android 14,Chrome 134.0.6998.135,384x832,384x696,,,0,Dictator Game and Ultimatum Game Instructions,7,consent,۴,5
