Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-2d1i,Consent object-7 Response,Consent object-7 Quantised
1,1744115478469,08/04/2025 12:31,1744126278469,3.5,08/04/2025 18:31,216012,3,questionnaire-sq3w,,45200578,BLINDED,13142682,,complete,,,mobile,undefined K,Android 12,Chrome 134.0.6998.135,393x873,392x771,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744120454299,08/04/2025 13:54,1744131254299,3.5,08/04/2025 19:54,216012,3,questionnaire-sq3w,,45205919,BLINDED,13143701,,complete,,,mobile,undefined K,Android 10,Chrome 134.0.0.0,393x851,392x718,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744121413068,08/04/2025 14:10,1744132213068,3.5,08/04/2025 20:10,216012,3,questionnaire-sq3w,,45206754,BLINDED,13143890,,live,,,mobile,undefined K,Android 14,Chrome 134.0.6998.135,412x915,411x806,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744135860636,08/04/2025 18:11,1744146660636,3.5,09/04/2025 00:11,216012,3,questionnaire-sq3w,,45218072,BLINDED,13146423,,live,,,mobile,Samsung SM-A336E,Android 13,Chrome 108.0.0.0,384x854,384x721,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744136338104,08/04/2025 18:18,1744147138104,3.5,09/04/2025 00:18,216012,3,questionnaire-sq3w,,45218484,BLINDED,13146498,,live,,,mobile,undefined undefined,Android 12,Firefox 136.0,408x907,408x765,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744140106604,08/04/2025 19:21,1744150906604,3.5,09/04/2025 01:21,216012,3,questionnaire-sq3w,,45220423,BLINDED,13146950,,complete,,,mobile,undefined K,Android 10,Chrome 126.0.0.0,393x895,393x787,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744137678091,08/04/2025 18:41,1744148478091,3.5,09/04/2025 00:41,216012,3,questionnaire-sq3w,,45220957,BLINDED,13147083,,live,,,mobile,undefined K,Android 9,Chrome 134.0.6998.135,360x760,360x629,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744141581893,08/04/2025 19:46,1744152381893,3.5,09/04/2025 01:46,216012,3,questionnaire-sq3w,,45221084,BLINDED,13147114,,live,,,mobile,undefined K,Android 13,Chrome 135.0.7049.37,385x854,384x721,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744142116064,08/04/2025 19:55,1744152916064,3.5,09/04/2025 01:55,216012,3,questionnaire-sq3w,,45221331,BLINDED,13147176,,complete,,,mobile,undefined K,Android 13,Chrome 135.0.7049.37,385x854,384x721,,,0,Consent form Behzadnia,2,consent,موافقم.,1
1,1744178712127,09/04/2025 06:05,1744153512127,-7,08/04/2025 16:05,216012,3,questionnaire-sq3w,,45220787,BLINDED,13147041,,complete,,,mobile,Apple iPhone,iOS 17.5.1,Mobile Safari 17.5.1,414x896,414x699,,,0,Consent form Behzadnia,2,consent,موافقم.,1
